video_id,title,publishedAt,channelId,category,channelTitle,categoryId,trending_date,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,publish_date,publish_time,publish_hour,days_before_trend,views_per_day
yp_SJx0KWsA,"Dhanusu Raasi Neyargalae - Teaser | Harish Kalyan, Digangana, Reba, Yogi Babu | Ghibran | Sanjay",2019-11-18T11:32:34.000Z,UCn4rEMqKtwBQ6-oEwbd4PcA,Music,Sony Music South,10,2019-11-20,Sony Music South|Sony Music|Latest Song|Tamil song|Tamil Latest Song|Tamil Latest Songs 2018|Tamil Latest Songs 2019|Latest songs in Tamil|Songs in Tamil|Latest Tamil Movies|Tamil Movie Songs|Latest Video Songs Tamil|latest Tamil Love Songs|Latest Tamil Hit Songs|Telugu Songs 2019|New Tamil Songs|Songs in Telugu|Telugu Movie Songs|Video Songs Telugu|new Telugu Songs,955056,47136,1870,1276,https://i.ytimg.com/vi/yp_SJx0KWsA/default.jpg,False,False,2019-11-18,11:32:34,11,2,477528.0
Tcd9HFjUAUo,"Raw, SmackDown and NXT Superstars clash in all-out brawl: Raw, Nov. 18, 2019",2019-11-19T04:41:36.000Z,UCJ5v_MCY6GNUBTO8-D3XoAg,Sports,WWE,17,2019-11-20,wwe|world wrestling entertainment|wrestling|wrestler|wrestle|superstars|कुश्ती|पहलवान|डब्लू डब्लू ई|मैच|सुपरस्टार|व्यावसायिक कुश्ती|مصارعه|wwe 2019|Raw|Erik|Ivar|Randy Orton|Ricochet|Cesaro|Dolph Ziggler|Robert Roode|Eric Young|Otis|Tucker|Viking Raiders|Dolph Ziggler & Robert Roode|Heavy Machinery|Lucha House Party|Forgotten Sons|Undisputed Era|The O.C.|Street Profits|wwe vs nxt|nxt vs wwe,1547278,31889,1512,2492,https://i.ytimg.com/vi/Tcd9HFjUAUo/default.jpg,False,False,2019-11-19,04:41:36,4,1,1547278.0
GaINfuJqNmE,Types Of Girls On Date Part 2 | Angry Prash,2019-11-17T09:48:00.000Z,UCz-iDa_Z-GWaZ_YweEus6iw,Comedy,Angry Prash,23,2019-11-20,date|girlfriend|boyfriend|dating|first date|types of girls|funny|comedy|video|funny video|angry prash new video|angry prash|India|animation,2039739,212786,7578,8528,https://i.ytimg.com/vi/GaINfuJqNmE/default.jpg,False,False,2019-11-17,09:48:00,9,3,679913.0
h5dw1UfH3pg,ROJA Serial | Episode 486 | 19th Nov 2019 | Priyanka | SibbuSuryan | SunTV Serial |Saregama TVShows,2019-11-19T14:15:00.000Z,UCtrovMbRR6h_XLMfdbhqb1A,Entertainment,Saregama TV Shows Tamil,24,2019-11-20,Roja serial today|Roja episode today|saregamatvshowstamil|saregama tvshows tamil|saregama tamil tvshows|Roja serial episodes|suntv serial roja|roja suntv serial today|roja tamil tv serial|roja episodes daily|arjun and roja returned house|sun tv serial roja serial today episode|roja episode today|today roja episode|today roja episode sun tv|roja serial today|Roja episode 486|Roja 19th Nov episode|Roja full episode|Roja full episiodes,1198374,14875,1741,1297,https://i.ytimg.com/vi/h5dw1UfH3pg/default.jpg,False,False,2019-11-19,14:15:00,14,1,1198374.0
F1lsBFQ99AU,"Girls in a College Fest feat. Shreya Mehta, Revathi Pillai & Chote Miyan",2019-11-18T07:00:00.000Z,UCdxbhKxr8pyWTx1ExCSmJRw,Entertainment,Girliyapa,24,2019-11-20,tvf|the viral fever|girliyapa|Girls in a College Fest feat. Shreya Mehta|Revathi Pillai & Chote Miyan|girls in college|college fest|Shreya Mehta|Revathi Pillai|Chote Miyan|chote miyan video|comedy|sketch|desi girls|students|youth festival|college romance|cultural fest|bunking|college campus|latest|funny videos|desi humour|annual day|annual function|girl comedy|celebs|celebrity,959760,37765,5238,1069,https://i.ytimg.com/vi/F1lsBFQ99AU/default.jpg,False,False,2019-11-18,07:00:00,7,2,479880.0
eeQnVasUfOo,TANHAJI: THE UNSUNG WARRIOR | Ajay Devgn | Saif Ali Khan | Kajol | Trailer Reaction | Jaby Koay,2019-11-19T12:27:46.000Z,UCwV_A5L1hhEVfld6Wbxn3jg,Entertainment,jaby koay,24,2019-11-20,jaby koay|jaby|jabykoay|anthony alba|india|maharashtra,186663,8099,278,1284,https://i.ytimg.com/vi/eeQnVasUfOo/default.jpg,False,False,2019-11-19,12:27:46,12,1,186663.0
zbxw5fTkLsA,KANGNA : SIRAT MAAN (FULL SONG)FT. KHUSHI PUNJABAN & VIVEK CHOUDHARY | ART ATTACK RECORDS | SONG2019,2019-11-18T05:31:34.000Z,UCrR3emCn5euE-1Uf4rck8_A,Music,Art Attack Records,10,2019-11-20,PUNJABI VIDEO SONGS|NEW PUNJABI SONGS|SONGS|LATEST PUNJABI SONGS|VIDEO SONGS|NEW SONGS|KANGNA|SIRAT MAAN|khushi punjaban and vivek chaudhary|khushi punjaban|khushi punjaban tik tok video|art attack records|khushi punjaban song|KHUSHI PUNJABAN & VIVEK CHOUDHAR NEW SONG|KANGNA SIRAT MAAN|KANGNA SONG|KANGNA NEW SONG|vivek chaudhary|KANGNA SONG PUNJABI|mr & mrs chaudhary|mr & mrs choudhary 3rd vlog|mr & mrs choudhury|tik tok videos|hindi songs|all songs,840496,44707,4652,2047,https://i.ytimg.com/vi/zbxw5fTkLsA/default.jpg,False,False,2019-11-18,05:31:34,5,2,420248.0
BGDqwiT5qEA,Uppum Mulakum│Flowers│EP# 985,2019-11-19T05:39:31.000Z,UCmAPdImtXLGh5E-lTTH4Qmg,Entertainment,Flowers Comedy,24,2019-11-20,flowers tv|uppum mulakum|uppum|biju sopanam|Balanchandran|Neelima|juhi rustagi|flower tv comedy|flower tv malayalam|balanchandran|entertainment|best comedy serial malayalam|s p sreekumar|college campus comedy|marimayam|sneha sreekumar|programme|moosa|m80 moosa|funny|flower tv comedy night|malayalam comedy|+uppum mulakum,641019,10774,781,1419,https://i.ytimg.com/vi/BGDqwiT5qEA/default.jpg,False,False,2019-11-19,05:39:31,5,1,641019.0
BbBs_76lZrw,போலி - Online Mafia | நெனப்பு பொழப்பு | Parithabangal,2019-11-19T11:30:13.000Z,UCueYcgdqos0_PzNOq81zAFg,Comedy,Parithabangal,23,2019-11-20,parithabangal|parithabangal latest episode|parithabangal channel|Online Mafia|நெனப்பு பொழப்பு|Mafia|Online|online fraud|online scam|fraud|live fraud call|internet fraud|scam|debit card fraud|fraud call|fake call|fraud calls from bank|online scams|gopi sudhakar|padithabangal new video|fraud call asking bank details|atm fraud call recording|public agent|fake agent|paridhabangal|sudhakar|balu bose|mohan pvr|#parithabangal|parithabangal new video|gosu,426641,27259,609,1188,https://i.ytimg.com/vi/BbBs_76lZrw/default.jpg,False,False,2019-11-19,11:30:13,11,1,426641.0
6-FaY_kd4xg,Kanjoos Boyfriends 2 | Harshdeep Ahuja,2019-11-19T07:30:02.000Z,UCR5b5EKG2-BKLLgGRlYLHWA,Entertainment,Harshdeep Ahuja,24,2019-11-20,harshdeep ahuja|harshdeep ahuja vines|harshdeep latest video|harshdeep ahuja new video|harshdeep|ahuja|sikh viner|punjabi comedy|desi videos|desi vines|Kanjoos Boyfriends 2 | Harshdeep Ahuja|kanjoos|boyfriend|girlfriend|love|relationship|dating|proposing|romantic|marriage|shopping|movie|traffic police|sunburn|birthday celebration,169507,18855,291,837,https://i.ytimg.com/vi/6-FaY_kd4xg/default.jpg,False,False,2019-11-19,07:30:02,7,1,169507.0
4f9jIdg4rTQ,"The Body | Official Trailer | Rishi Kapoor, Emraan Hashmi, Sobhita Dhulipala, Vedhika | 13th Dec",2019-11-15T07:40:44.000Z,UCs56ffejFhWlCvlvRIdpb9Q,Entertainment,Viacom18 Studios,24,2019-11-20,Movies|Bollywood|Rishi Kapoor|Emraan Hashmi|Sobhita Dhulipala|Vedhika|Viacom 18 Studios|The Body|The Body Movie|Jeethu Joseph|Azure Entertainment|Thriller|Suspense|Crime|Films|Emraan|Rishi|Sobhita|Body|Trailer|Movie Trailer,8621649,189563,8706,10614,https://i.ytimg.com/vi/4f9jIdg4rTQ/default.jpg,False,False,2019-11-15,07:40:44,7,5,1724329.8
ZAxtPcO0hgM,Thaikkudam Bridge's BEST live tribute! Rahman is emotionally awestruck! Govind Vasantha in Violin🎻,2019-11-19T09:00:06.000Z,UC8md0UEGj7UbjcZtMjBVrgQ,Entertainment,BehindwoodsTV,24,2019-11-20,tamil cinema|tamil movies|kollywood|thaikkudam bridge|govind vasantha|96 songs|govind vasantha performance|thaikkudam bridge live performance|thaikkudam bridge band live performance|thaikkudam bridge songs|thaikudam bridge kappa tv|thaikkudam bridge unplugged|ar rahman 90's hits|ar rahman hit songs|arr music|ar rahman bollywood hit songs|rang de basanthi songs|behindwoods gold mic awards|behindwoods music awards thaikkudam bridge|sony music,509648,22040,448,875,https://i.ytimg.com/vi/ZAxtPcO0hgM/default.jpg,False,False,2019-11-19,09:00:06,9,1,509648.0
cISKV6xsavY,"ACTION Movie Review - Vishal, Sundar C - Tamil Talkies",2019-11-17T20:30:22.000Z,UCkI-SYGC8fxPNcp6FsX4SRQ,Entertainment,Tamil Talkies,24,2019-11-20,Tamil Cinema (Film Genre)|Review|Tamil movies review|tamil new movies online|tamil movies rating and review|review and rating|tamil new movies review|tamil new movies honest review|tamil talkies|tamil talkies.net|action review|action movie,858324,30052,4812,2608,https://i.ytimg.com/vi/cISKV6xsavY/default.jpg,False,False,2019-11-17,20:30:22,20,3,286108.0
Iw8qP0GdZ_0,Nerf Trick Shots | Dude Perfect,2019-11-18T22:58:11.000Z,UCRijo3ddMTht_IHyNSNXpNQ,Sports,Dude Perfect,17,2019-11-20,dude perfect|dude perfect stereotypes|dude perfect water bottle flip|bottle flip|water bottle flip|dude perfect bottle flip|dude perfect basketball|dp|dude perfect world record|edition|nerf|trick shots|trick shot|family|ping pong|bowling|clean|family friendly|bubble wrap|soccer|football|spinner|spinners|fidget spinners|dude|Nerf|blaster|dart|target|fun|money|pop|ultra|one|ready|to|go,7048492,339780,9398,11575,https://i.ytimg.com/vi/Iw8qP0GdZ_0/default.jpg,False,False,2019-11-18,22:58:11,22,2,3524246.0
DMOBX7r7YBU,Aranmanai Kili | 18th to 22nd November 2019 - Promo,2019-11-18T05:44:46.000Z,UCvrhwpnp2DHYQ1CbXby9ypQ,Entertainment,Vijay Television,24,2019-11-20,Star|Star Vijay TV|Vijay TV|Vijay|Redefining Entertainment|தமிழ்|விஜய்|டிவி|தொலைக்காட்சி|Tamil TV|Tamil Shows|Aranamanai Kili|Durga|Yamuna|Renu|Jaanu|Arjun|Meenakshi|Aarthi,1016349,12452,382,493,https://i.ytimg.com/vi/DMOBX7r7YBU/default.jpg,False,False,2019-11-18,05:44:46,5,2,508174.5
6b0Q4Ewx58A,Vadaladu Movie B2B Best Scenes | Siddharth | Catherine Tresa | Thaman S | 2019 Latest Telugu Movies,2019-11-18T13:00:10.000Z,UCintIUOJEktQBfhEI9XXpuw,Entertainment,Telugu Filmnagar,24,2019-11-20,Vadaladu Movie B2B Best Scenes|Vadaladu Movie BEST SCENE|Siddharth|Catherine Tresa|Vadaladu|Vadaladu Telugu Movie|Thaman S|2019 Latest Telugu Movies|Vadaladu Telugu Full Movie|Siddharth Movies|Siddharth latest movie|Siddharth full movies|Siddharth new movie|Siddharth Vadaladu movie|Aruvam tamil full movie|Vadaladu telugu full movie online|Vadaladu movie songs|Vadaladu movie scenes|Vadaladu songs|Telugu FilmNagar|Kabir Singh|Siddharth latest telugu movie,386879,5725,248,177,https://i.ytimg.com/vi/6b0Q4Ewx58A/default.jpg,False,False,2019-11-18,13:00:10,13,2,193439.5
UYKFtDl_nzQ,Nua Bohu | Full Ep 730 | 18th Nov 2019 | Odia Serial – TarangTV,2019-11-19T14:30:00.000Z,UCnm5DH0oJndtA-6J10_jIEw,Entertainment,Tarang TV,24,2019-11-20,tarang|tarang tv|tarang tv online|tarang tv serial|odia tarang tv serial|tarang tv show|taranga channel|tarang tv channel|odia tarang channel|odia serial|odia serial video|odia channel|odia tv channel|odia tv show|odia tv|nua bohu odia serial|odia serial nuabohu|odia serial full video|odia serial nua bohu|odia popular tv show|nua bahu full episode,181252,1425,172,94,https://i.ytimg.com/vi/UYKFtDl_nzQ/default.jpg,False,False,2019-11-19,14:30:00,14,1,181252.0
KRQI56WrxYc,Arayannagalude Veedu | Flowers | Ep# 227,2019-11-19T05:33:59.000Z,UCSrS91iCgFCv_3KwjWWHzSg,Entertainment,Flowers TV,24,2019-11-20,Arayannagalude Veedu|Flowers Tv Malayalam comedy shows malayalam serials|eeran nilavu|flowers tv malayalam comedy shows malayalam serials|joycey|malayalam serials|flower serials|flowers serials actress malayalam serials flowers tv malayalam flowers tv|sarayu|full episodes|latest episode|Eeran Nilavu|Joycey,317466,4510,382,676,https://i.ytimg.com/vi/KRQI56WrxYc/default.jpg,False,False,2019-11-19,05:33:59,5,1,317466.0
GJSz15ErIwU,Episode 988 | MogaliRekulu Telugu Daily Serial | Srikanth Entertainments | Loud Speaker,2019-11-19T10:00:11.000Z,UC0weja9nEaDcaiuUr8l_BuA,Entertainment,Loud Speaker,24,2019-11-20,mogalirekulu title song|Shruthi|kerataalu|Bindu Naidu Serials|mogalirekulu all episodes|ruthuragalu|Ravi varma jasmine|Likitha kamini and Karuna|Mogalirekulu Serial|Mogalirekulu|mogalirekulu last episode|mogalirekulu serial today|Muktar|sravana sameeralu|Mogalirekulu Telugu Serial|Sagar|mogalirekulu latest full episode|mogalirekulu today episode|agni poolu|mogali rekulu episode|manjula Naidu Serials|loud speaker,580945,5714,615,1072,https://i.ytimg.com/vi/GJSz15ErIwU/default.jpg,False,False,2019-11-19,10:00:11,10,1,580945.0
rpT6O-JldIA,"ஏர்டெல், வோடபோன் நிறுவனங்களின் அதிரடி முடிவு !",2019-11-19T16:18:12.000Z,UCGyZswzm4G-wEfRQHgMSAuw,News & Politics,News7 Tamil,25,2019-11-20,News 7 Tamil|News 7 News|Tamil News|News7 Tamil|நியூஸ்7 தமிழ்|Top News|Breaking News|News in Tamil,162495,2700,266,220,https://i.ytimg.com/vi/rpT6O-JldIA/default.jpg,False,False,2019-11-19,16:18:12,16,1,162495.0
GilUguGVdAA,"Tech Talks #977 - Realme X2 Pro Price, ISRO Military Satellite, Note 7s Blast, AirTel Price Rise",2019-11-19T15:29:31.000Z,UCOhHO2ICt0ti9KAh-QHvttQ,Science & Technology,Technical Guruji,28,2019-11-20,Realme X2 Pro Price|ISRO Military Satellite|Note 7s Blast|AirTel Price Rise|technical guruji|technicalguruji|Tech news|tech talks|latest tech news|technology|india|hindi|latest|Latest|latest updates|trick|online|Daily News|Hindi News|Airtel|Jio Latest News|India|Gaurav Chaudhary|Flipkart|Bitcoin|Facebook|Jio New Plans|iPhone|5G India|News|Guruji|2019 iPhone|Tech Talks #977|X2 Pro,153239,16939,509,1882,https://i.ytimg.com/vi/GilUguGVdAA/default.jpg,False,False,2019-11-19,15:29:31,15,1,153239.0
CPuIJbau5MA,Sri Reddy Exclusive Interview | BS Talk Show | Full Interview | Chiranjeevi | TopTeluguTV Interviews,2019-11-18T14:15:34.000Z,UC8Dj-LDol8r7zGnhn0onF0A,Entertainment,Top Telugu TV,24,2019-11-20,sri reddy|sri reddy interview latest|sri reddy full interview|sri reddy interview top telugu tv|#srireddyinterview|actress sri reddy|sri reddy latest interview|sri reddy interview videos|top telugu tv sri reddy|top telugu tv sri reddy interview|sri reddy top telugu tv|megastar chiranjeevi|pawan kalyan|byreddy siddharth reddy interview|sri reddy top telugu tv interviews|actress sri reddy latest interview telugu trending|sri reddy latest rapid fire,195225,0,0,0,https://i.ytimg.com/vi/CPuIJbau5MA/default.jpg,True,True,2019-11-18,14:15:34,14,2,97612.5
vslTzZ2S6lg,Next Dose #617 | 19 November 2019 Current Affairs | Daily Current Affairs | Current Affairs In Hindi,2019-11-18T22:31:38.000Z,UC3-u8ek82h70ArrPO4HJypQ,People & Blogs,NEXT EXAM,22,2019-11-20,19 November 2019 current affairs|Daily Current Affairs Booster|Current Affairs|November 2019 current affairs|current affairs 2019|Indresh RC|current affairs important questions|Daily Current Affairs|Daily Current Affairs Booster 19th November|pm modi|current affairs for railway bharti|bank exam|ibps|rrb|top trending|trending news|top 10 trending news|tech news|current affairs with Indresh RC|bollywood news|modi speech today|news|ctet|uptet|ndtv|ntpc|exam,293688,27764,540,5356,https://i.ytimg.com/vi/vslTzZ2S6lg/default.jpg,False,False,2019-11-18,22:31:38,22,2,146844.0
bzZy23qjNgY,Mukha Mukhi With Jaffar | Vallabhaneni Vamsi | Full Episode | EP 01| TV5 News,2019-11-17T13:18:01.000Z,UCAR3h_9fLV82N2FH4cE4RKw,News & Politics,TV5 News,25,2019-11-20,tv5|tv5 news|telugu news|breaking news|tv5 online|tv5 youtube|tv5 live streaming|telugu news updates|news live|Mukha Mukhi|Mukha Mukhi With Jaffar | Vallabhaneni Vamsi | Full Episode 1| TV5 News|Mukah Mukhi with Jaffar|mukha mukhi jaffar|Vallabhaneni Vamsi|Chndrababu Naidu|TDP|YSRCP|Jagan|Party Jump|varla ramaiah|vallabhaneni vamsi interview|mukha mukhi latest|gannavaram mla vallabhaneni vamsi|Vangaveeti Radha|Jr.NTR|Kattappa,796470,11016,1804,2248,https://i.ytimg.com/vi/bzZy23qjNgY/default.jpg,False,False,2019-11-17,13:18:01,13,3,265490.0
mUhZR5ZdX8g,"Yuvraj Goes Big For The Maratha Arabians - Abu Dhabi T10 League 2019 - 17th November, 2019",2019-11-17T20:17:15.000Z,UCOQNJjhXwvAScuELTT_i7cQ,Sports,SonyLIV,17,2019-11-20,2019 t10 league|abu dhabi|abu dhabi t10|abu dhabi t10 live|abu dhabi t10 live stream|andre russell|cricket|emirates cricket board|lasith malinga|sheikh zayed cricket stadium|t10 cricket|t10 draft|t10 league 2019|t10 league highlights|t10 league squads|t10 league batting|maratha arabians|yuvraj singh|yuvi|yuvi sixes|yuvraj sixes|yuvraj t10|yuvi t10|maratha arabians vs qalandars,1718444,26870,1161,637,https://i.ytimg.com/vi/mUhZR5ZdX8g/default.jpg,False,False,2019-11-17,20:17:15,20,3,572814.6666666666
uS-iQdXMPVM,ശ്രീകുമാറുമായുള്ള വിവാഹവാര്‍ത്ത അറിഞ്ഞ സ്‌നേഹയുടെ മുന്‍ ഭര്‍ത്താവിന്റെ പ്രതികരണം കേട്ടോ?,2019-11-19T10:20:58.000Z,UCF7GcaNVz6q2Ctq-BlSoomg,People & Blogs,Cine Life,22,2019-11-20,Sneha Sreekumar|SP Sreekumar|Diljith M Das,229233,0,0,115,https://i.ytimg.com/vi/uS-iQdXMPVM/default.jpg,False,True,2019-11-19,10:20:58,10,1,229233.0
O3p8PzX0HNs,"Kumkum Bhagya - कुमकुम भाग्य | Ep 1505 | November 19, 2019 | Preview | Zee TV",2019-11-19T07:12:16.000Z,UCppHT7SZKKvar4Oc9J4oljQ,Entertainment,Zee TV,24,2019-11-20,kumkum bhagya latest episode|zee tv|kumkum bhagya today full episode|kumkum bhagya full episode today|kumkum bhagya full episode|Kumkum Bhagya|kumkum bhagya last episode|kundali bhagya zee tv|kumkum bhagya serial|kumkum bhagya serial full episodes|kumkum bhagya today episode|zee tv serial|zee tv show|hindi serial|hindi tv show|kumkum bhagya watch online|abhi|pragya|tanu|romantic drama serial,445851,3753,199,144,https://i.ytimg.com/vi/O3p8PzX0HNs/default.jpg,False,False,2019-11-19,07:12:16,7,1,445851.0
ZyXGx8c1HmA,ROCKET VS SPIDER CAMERA | WHAT HAPPENED NEXT ?? | M4 TECH |,2019-11-18T14:55:17.000Z,UClfll_TO6FpOPLUg4Aawhlw,Entertainment,M4 Tech,24,2019-11-20,rocket making|sugar rocket|sugar rocket making|rocket|m4 tech|m4tech|sugar,466878,40372,1107,2712,https://i.ytimg.com/vi/ZyXGx8c1HmA/default.jpg,False,False,2019-11-18,14:55:17,14,2,233439.0
feMOKDwYDgs,"Asaduddin Owaisi और Mamata Banerjee में ठनी, देखिए क्या है पूरा मामला | ABP News Hindi",2019-11-19T10:01:00.000Z,UCmphdqZNmqL72WJ2uyiNw5w,News & Politics,ABP NEWS HINDI,25,2019-11-20,asaduddin owaisi|asaduddin owaisi interview|asaduddin owaisi interview latest|owaisi latest interview|owaisi latest interview abp news|asaduddin owaisi latest interview 2019|mamata banerjee|mamata banerjee latest|owaisi interview|owaisi interview latest|aimim asaduddin owaisi|tmc mamata banerjee|mamata banerjee asaduddin owaisi|abp news|abp news hindi|abp news live|abp hindi|abp live|breaking news today live|abp news hindi live|breaking news|aimim|tmc,231990,2220,289,450,https://i.ytimg.com/vi/feMOKDwYDgs/default.jpg,False,False,2019-11-19,10:01:00,10,1,231990.0
H0iklckBQ4o,"All in One Super Entertainer Promo| 19th November 2019 | Dhee Champions,Jabardasth,Extra Jabardasth",2019-11-19T10:52:25.000Z,UCULLmfWqhMOeiWEV6hkMSCg,Entertainment,mallemalatv,24,2019-11-20,Comedy Videos in Telugu|All Time Hit Comedy Shows|Extra Jabardasth|Jabardast Comedy Show|Back to Back Comedy Shows|Sudigali Sudheer Punches|Sudigali Sudheer Skit|Back to Back Comedy|Chammak Chandra Skirts|Anubhavinchu Raja|pove pora promo|Jabardasth Comedy|Jabardasth Punches|Rashmi Funny Punches|Deevana Skirts|Suma Punches|Dhee Champions|Dhee 12 PRomo|Dhee Champions Promo|Hyper Aadi|Hyper Aadi Punches|Hyper Aadi Performance,876793,7856,721,0,https://i.ytimg.com/vi/H0iklckBQ4o/default.jpg,True,False,2019-11-19,10:52:25,10,1,876793.0
HHtq-tIUVQY,Dance+5 | Raghav times,2019-11-17T10:30:00.000Z,UC-LPIU24bQXVljUXivKEeRQ,Entertainment,StarPlus,24,2019-11-20,danceplus5|monarch|monarch's journey|Danceplus|Danceplus4|danceplus3|danceplus2|remo|remodsouza|dance competition|starplus|starplus new show|dance india dance|dance dhamaka|reality show|Dharmesh|Punit|Remo|Raghav|new season|dance reality|popular show,1293135,32262,661,278,https://i.ytimg.com/vi/HHtq-tIUVQY/default.jpg,False,False,2019-11-17,10:30:00,10,3,431045.0
PDJyBWXvnuk,Chocolate - Best Scenes | Surya TV Serial,2019-11-19T10:00:05.000Z,UCHyU1e7YmhHgUnVwpP5hpYA,Entertainment,Surya Television,24,2019-11-20,suryatv serial episodes|suryatv serials|surya tv episodes|suryatv episodes today|surya tv malayalam programs|suryatv serials malayalam|Chocolate Serial|Chocolate surya tv|Surya TV serial|surya tv|surya tv daily serial|Malayalam serials|Malayalam serials full episode|surya tv daily programs|Surya tv daily programmes|surya tv daily episode|Malayalam short films|Malayalam series,178263,891,221,175,https://i.ytimg.com/vi/PDJyBWXvnuk/default.jpg,False,False,2019-11-19,10:00:05,10,1,178263.0
